crossroad,veics
102,I
32,H
48,C
22,A
0,B
82,D
95,G
33,E
56,F
106,I
17,H
77,C
11,A
54,B
14,D
86,G
69,E
1,F
107,I
27,H
110,C
49,A
85,B
118,D
108,G
78,E
37,F
35,I
75,H
117,C
47,A
115,B
2,D
76,G
114,E
71,F
28,I
68,H
113,C
7,A
83,B
6,D
24,G
15,E
100,F
65,I
70,H
57,A
19,B
116,D
112,G
105,E
29,F
20,I
53,H
16,A
90,B
50,D
101,G
34,F
39,I
60,H
1,C
43,A
33,B
91,D
26,G
115,E
73,F
32,I
89,H
92,C
74,A
36,B
42,D
104,G
51,F
56,I
30,H
0,C
55,A
110,B
78,D
62,G
12,F
17,I
111,H
37,C
54,A
22,B
38,D
2,G
93,F
71,I
63,H
19,C
85,A
69,B
86,D
79,G
8,F
75,I
9,H
29,C
72,A
7,B
18,D
6,G
109,F
34,I
23,H
58,A
105,B
114,D
4,G
51,E
44,F
68,I
103,H
73,C
14,A
81,B
16,D
42,G
116,E
48,F
53,I
45,H
52,A
43,B
74,D
78,G
22,E
3,F
89,I
59,H
83,A
15,D
98,G
87,F
111,I
95,H
36,C
88,A
55,B
24,D
27,G
92,F
12,I
26,H
93,C
50,A
29,B
13,D
38,G
65,F
9,I
104,H
109,C
90,A
72,B
51,D
70,G
80,F
64,I
96,H
94,A
117,B
40,D
21,G
7,E
39,F
23,I
66,H
3,C
5,A
31,B
54,D
18,G
81,E
17,F
45,I
62,H
110,A
58,B
79,D
114,G
87,E
75,F
59,I
2,H
55,C
91,A
67,B
52,D
16,G
43,E
53,F
8,I
115,H
84,C
41,A
14,B
49,D
60,G
13,E
89,F
44,I
98,H
65,C
29,A
93,B
88,D
74,G
111,F
48,I
22,H
39,C
77,A
50,B
90,D
15,G
117,E
116,F
95,I
119,H
113,A
94,B
87,D
30,G
31,E
9,F
92,I
99,H
72,C
86,A
91,B
76,D
51,G
58,E
23,F
26,I
7,H
17,C
24,A
5,D
57,G
67,E
45,F
104,I
81,H
79,A
65,B
110,D
54,G
40,E
59,F
62,I
102,H
14,C
1,A
41,D
63,G
49,E
13,F
80,I
38,H
75,C
93,A
86,B
27,D
52,G
119,E
84,F
2,I
43,H
53,C
108,A
29,D
88,G
94,E
95,F
101,I
106,H
89,C
37,A
17,B
112,D
90,G
116,I
117,H
111,C
77,D
87,G
14,F
98,I
25,H
9,C
73,A
24,B
85,D
20,G
76,E
26,F
100,I
21,H
23,C
65,A
119,B
113,D
5,G
62,F
81,I
28,H
45,C
27,A
79,B
1,D
110,G
40,F
0,I
34,H
59,C
70,A
53,B
37,D
56,G
49,F
38,I
16,H
13,C
108,B
60,D
41,G
101,F
84,I
74,H
50,C
109,A
89,B
4,D
96,G
25,E
6,F
18,I
64,H
32,C
17,A
23,B
73,D
29,G
112,E
98,F
117,I
57,H
95,C
3,A
70,B
63,D
77,G
79,E
81,F
14,I
8,H
91,C
119,A
59,B
65,D
66,G
85,E
76,F
19,I
44,H
26,C
39,A
13,B
20,D
113,G
50,F
36,I
52,H
68,C
30,A
109,D
115,G
6,E
18,F
21,I
80,H
62,C
53,A
9,B
56,D
1,G
42,F
16,I
88,H
49,C
89,A
25,B
37,G
117,F
55,I
116,H
86,C
75,A
32,B
96,D
12,G
4,E
78,F
74,I
61,H
101,C
23,A
95,B
3,D
99,G
10,F
50,I
100,H
107,C
60,A
103,B
6,D
102,G
46,F
57,I
97,H
24,C
59,A
26,B
39,D
73,G
42,E
112,F
11,H
35,C
63,A
68,B
115,D
7,G
9,E
82,F
54,I
0,H
98,C
111,A
30,B
75,D
106,G
118,F
52,I
47,H
81,C
20,A
62,B
43,G
78,E
21,F
90,I
31,H
108,C
13,A
45,B
28,G
103,E
114,F
72,I
5,H
18,C
56,A
49,B
12,D
65,G
10,E
85,F
88,I
110,H
117,C
32,A
101,B
42,D
109,G
46,E
86,F
58,H
70,C
22,A
60,B
99,D
3,G
61,E
16,F
40,I
67,H
104,C
95,A
98,B
7,D
6,G
82,E
15,F
91,I
94,H
25,C
26,A
18,B
78,D
34,G
118,E
57,F
41,H
21,C
96,A
20,B
111,D
64,G
97,E
107,F
79,H
30,C
68,A
43,D
93,G
45,E
35,F
86,I
77,H
27,C
115,A
56,B
10,D
39,G
114,E
54,F
5,I
19,H
2,C
62,A
61,B
46,D
48,G
11,E
51,F
29,I
83,H
71,C
49,A
22,B
82,D
75,G
15,E
4,F
76,I
33,H
85,C
12,A
104,B
28,D
42,G
47,E
52,F
110,I
36,H
60,C
101,A
21,B
118,D
92,G
70,F
107,I
113,H
16,C
99,A
96,B
32,D
17,G
27,F
41,I
1,H
57,C
66,A
97,B
114,D
84,G
83,E
90,F
35,I
69,H
38,C
98,A
2,B
68,D
78,G
22,E
88,F
77,I
37,H
20,C
7,A
11,B
64,D
8,G
51,E
87,F
55,H
56,C
102,A
81,B
15,D
44,G
33,E
5,F
70,I
72,H
61,C
106,A
47,B
13,D
53,G
71,F
112,I
73,H
54,C
18,A
85,B
48,D
80,G
28,E
29,F
113,I
109,H
52,C
104,A
115,B
101,D
111,G
87,E
41,F
27,I
9,H
63,C
21,A
66,B
51,D
32,G
69,E
77,F
1,I
3,H
96,C
43,A
7,B
92,D
114,G
20,F
37,I
40,H
90,C
2,A
57,B
18,D
116,G
81,E
71,I
91,H
88,C
11,A
83,B
84,D
14,G
64,E
56,F
24,I
93,H
97,C
47,A
102,B
87,D
89,G
13,E
63,F
73,I
76,H
5,C
85,A
33,B
49,D
68,G
115,E
113,F
65,I
70,H
29,C
34,A
38,B
104,D
15,G
28,F
109,I
39,H
66,C
48,A
117,B
2,D
100,G
7,E
1,F
108,I
112,H
41,C
69,B
14,D
101,G
37,F
9,I
103,H
74,C
57,A
54,B
23,G
30,I
75,H
102,C
83,A
106,B
51,G
73,F
20,I
45,H
110,C
92,A
90,B
8,D
59,G
49,E
64,F
4,I
22,H
77,C
38,A
43,B
0,G
65,F
56,I
17,H
113,C
58,A
34,B
95,G
117,E
6,F
3,I
81,H
1,C
84,A
29,B
100,D
26,G
109,F
63,I
53,H
37,C
54,A
19,G
13,F
93,I
27,H
106,C
14,A
74,B
36,G
9,F
39,I
111,H
73,C
94,A
31,B
38,D
62,G
43,E
49,F
75,I
32,H
12,C
90,A
92,B
44,D
55,G
6,E
45,I
24,H
65,C
110,B
54,D
72,G
8,E
60,I
89,H
34,C
58,B
80,D
40,G
106,F
17,I
68,H
99,C
29,A
14,B
85,D
98,G
100,E
3,F
81,I
115,H
109,C
16,A
94,B
90,D
91,G
31,E
42,F
53,I
108,H
13,C
6,D
18,G
93,F
111,I
23,H
9,C
65,B
19,D
76,G
8,F
30,H
49,C
74,A
67,B
116,D
70,G
58,E
12,F
32,I
59,H
110,A
29,D
112,G
44,E
34,F
106,I
7,H
92,C
55,D
87,G
42,E
39,F
89,I
4,H
52,A
13,B
91,D
27,G
94,E
78,F
96,I
117,H
14,C
16,D
104,G
80,E
75,F
66,I
95,H
3,C
19,A
49,B
24,G
67,E
99,F
28,I
63,H
93,C
65,A
108,G
85,E
10,F
68,I
60,H
88,A
74,D
2,G
45,F
8,I
43,H
39,C
5,A
42,D
38,G
78,E
46,F
102,I
105,H
55,A
19,B
110,D
30,G
116,E
82,F
23,I
31,H
48,C
41,A
27,D
54,G
114,F
12,I
106,H
75,C
77,A
93,B
52,D
90,G
10,E
100,F
34,I
58,H
13,A
65,D
6,G
15,F
101,I
96,H
113,A
55,B
78,D
50,G
46,E
17,F
64,I
66,H
1,A
88,D
29,G
82,E
44,F
59,I
28,H
19,C
37,A
9,B
5,D
16,G
114,E
118,F
99,I
119,H
45,C
91,A
24,D
79,G
105,E
80,F
117,I
25,H
84,C
27,A
41,D
74,G
15,E
92,F
18,I
61,H
107,C
49,A
10,D
42,G
81,F
95,I
11,H
35,C
73,A
77,D
110,G
51,F
47,H
55,C
0,A
91,B
46,D
4,G
118,E
53,F
8,H
17,C
109,A
82,D
52,G
119,E
111,F
26,H
93,A
105,B
114,D
63,G
25,E
89,F
44,I
102,H
36,A
113,D
65,G
9,E
14,F
62,H
72,A
40,D
78,G
51,E
23,F
80,I
34,H
81,C
22,A
15,D
60,G
61,E
101,F
98,H
91,C
24,A
119,B
1,D
88,G
11,E
48,F
92,I
104,H
70,A
17,B
37,D
106,G
47,E
59,F
26,I
2,H
53,C
103,B
118,D
5,G
84,F
14,I
38,H
71,C
0,B
51,D
96,G
107,F
54,I
64,H
111,C
25,B
73,D
41,G
85,F
90,I
16,H
32,C
3,A
36,B
50,D
66,G
117,F
62,I
99,H
89,C
39,A
61,B
76,D
77,G
40,E
35,F
100,I
44,H
23,C
119,A
72,B
79,D
114,G
103,E
18,F
98,I
74,H
101,C
17,A
11,B
112,D
28,G
95,F
104,I
110,H
27,C
108,A
45,B
109,D
113,G
26,F
48,I
94,H
68,C
75,A
22,B
3,D
8,G
54,F
84,I
67,H
59,C
30,A
53,B
13,D
15,G
71,F
19,I
83,H
0,C
50,A
24,B
63,D
102,G
90,F
107,I
97,H
25,C
32,B
39,D
34,G
116,F
55,I
33,H
36,C
79,A
47,B
49,D
64,G
76,E
87,F
2,I
80,H
85,C
70,B
60,D
1,G
45,E
40,F
35,I
100,H
61,C
89,B
75,D
37,G
22,E
62,F
71,I
52,H
117,C
11,A
108,B
4,D
51,G
112,E
27,F
38,I
69,H
18,C
53,A
30,B
96,D
73,G
83,E
6,F
91,I
88,H
72,C
63,A
23,B
28,D
99,G
87,E
98,F
29,I
19,H
95,C
58,A
101,B
109,G
13,E
16,I
5,H
24,C
111,A
81,B
64,D
3,G
97,E
116,I
9,H
26,C
32,A
68,B
8,D
44,G
33,E
76,F
27,I
103,H
70,C
47,A
59,B
80,G
69,E
74,I
55,H
54,C
106,A
50,B
87,D
100,G
49,E
42,F
110,I
41,H
90,C
89,A
83,B
99,D
39,G
6,E
29,F
52,I
45,H
108,C
60,A
85,B
111,D
86,G
4,E
112,F
65,I
77,H
62,C
23,A
31,B
20,G
81,E
13,F
88,I
22,H
30,C
66,A
79,B
115,G
28,E
70,F
5,I
91,H
98,C
101,A
97,B
32,D
56,G
42,E
16,F
9,I
113,H
50,C
96,A
58,B
6,D
75,G
64,E
49,F
41,I
116,H
68,A
33,B
7,G
45,I
1,H
29,C
99,A
18,B
100,D
87,G
31,E
77,I
27,H
59,A
106,B
86,D
43,G
8,E
52,F
70,I
37,H
13,C
83,A
69,B
42,D
19,G
79,E
65,F
119,H
63,C
102,A
95,B
101,D
12,G
58,E
4,F
113,I
73,H
97,C
85,A
60,B
20,D
111,G
88,F
40,I
81,H
34,A
26,B
115,D
92,G
78,F
1,I
109,H
16,C
18,A
117,B
56,D
55,G
10,F
31,H
104,C
86,A
66,B
68,D
32,G
119,E
46,F
37,I
70,H
49,C
54,B
7,D
6,G
100,E
5,F
0,I
79,H
106,C
95,A
96,B
43,D
91,G
50,F
73,I
3,H
2,C
102,B
18,D
42,G
78,E
9,F
81,I
58,H
52,C
90,B
19,D
21,G
10,E
114,F
36,I
39,H
65,C
26,A
62,B
44,D
116,G
46,E
41,F
109,I
40,H
60,C
20,A
98,B
12,D
57,G
117,E
15,F
76,I
75,H
88,C
115,A
29,B
92,D
93,G
45,F
111,H
66,C
56,A
13,B
78,D
17,G
77,F
3,I
5,C
7,A
104,B
55,D
53,G
114,E
113,F
72,I
0,H
99,C
54,A
49,B
10,D
89,G
1,F
50,I
32,H
96,C
90,A
2,B
80,D
101,G
15,E
82,F
112,I
105,H
9,C
62,A
34,B
46,D
27,G
37,F
39,I
117,H
38,C
94,A
119,B
91,D
14,G
44,E
73,F
24,I
36,H
102,C
43,A
86,B
85,D
23,G
81,F
75,I
21,H
41,C
98,A
20,B
114,D
70,G
118,F
108,I
25,H
45,C
19,A
115,B
54,D
59,G
82,E
109,F
30,I
76,H
77,C
29,A
65,B
15,D
40,G
105,E
3,F
111,I
57,H
74,C
13,A
56,B
27,D
68,G
39,F
32,I
72,H
113,C
12,A
7,B
90,D
0,G
80,E
28,F
117,I
61,H
1,C
104,A
67,B
14,D
18,G
85,E
51,F
4,I
93,H
37,C
22,A
94,B
78,G
118,E
64,F
21,I
112,H
34,C
92,A
38,B
82,D
114,G
25,E
87,F
24,H
73,C
49,A
43,B
29,D
54,G
115,E
75,F
108,H
86,C
55,A
105,B
36,G
7,E
8,F
57,I
17,H
81,C
91,A
19,B
15,G
61,E
111,F
11,H
20,C
2,A
103,B
116,D
95,G
67,E
100,F
93,I
47,H
107,C
27,A
22,B
118,D
48,G
51,E
44,F
53,H
35,C
119,A
25,B
104,D
76,G
94,E
117,F
115,H
109,C
65,A
92,B
90,G
87,E
80,F
8,I
89,H
56,C
38,A
55,B
2,D
72,G
43,E
21,F
17,I
30,H
3,C
16,A
9,B
112,G
11,E
63,F
23,H
71,C
14,A
74,B
51,D
26,G
103,E
106,F
83,H
39,C
91,B
62,G
47,E
99,F
60,I
7,H
75,C
70,A
61,B
87,D
24,G
22,E
34,F
66,I
67,H
19,C
52,A
45,B
65,D
108,G
116,E
86,F
53,I
94,H
111,C
58,A
14,B
38,D
29,G
9,E
20,F
44,I
59,H
25,C
88,A
11,B
48,D
104,G
83,E
6,F
80,I
43,H
92,C
5,A
47,B
13,D
2,G
107,F
101,I
68,H
55,C
41,A
31,B
16,D
51,G
35,F
89,I
103,H
117,C
77,A
70,B
40,D
84,G
56,F
96,I
4,H
91,C
74,A
58,B
49,D
87,G
45,E
42,F
102,I
22,H
110,C
113,A
83,B
52,D
79,G
85,F
63,I
97,H
61,C
1,A
81,B
24,D
65,G
57,F
18,I
8,H
21,C
11,A
88,D
30,G
31,E
71,F
106,I
95,H
14,C
47,A
5,D
50,G
13,E
93,F
99,I
60,H
70,C
37,A
110,B
41,D
115,G
6,E
17,F
34,I
26,H
48,A
77,D
38,G
58,E
10,F
86,I
66,H
12,C
83,A
74,D
7,G
97,E
53,F
23,I
44,H
32,C
73,A
21,B
84,D
16,G
42,E
92,F
28,I
80,H
85,C
0,A
79,D
4,G
40,E
14,F
64,I
96,H
27,C
113,D
52,G
81,E
101,F
100,I
9,H
57,C
24,A
76,D
88,G
10,E
116,F
59,I
45,H
93,C
109,A
50,D
8,G
49,E
89,F
68,I
33,H
17,C
3,A
97,B
6,D
5,G
70,F
54,I
102,H
53,C
39,A
1,D
60,G
78,F
20,I
31,H
110,A
32,B
42,D
41,G
114,F
107,I
63,H
36,A
85,B
37,D
66,G
13,F
19,I
106,H
101,C
84,A
57,B
73,D
77,G
12,F
35,I
62,H
79,A
0,B
109,D
44,G
33,E
40,F
56,I
99,H
89,C
75,A
93,B
10,D
80,G
78,E
18,F
71,I
34,H
97,C
21,A
17,B
112,D
74,G
76,E
15,F
92,I
28,H
72,A
117,B
115,D
113,G
114,E
49,F
95,I
104,H
111,A
24,B
3,D
6,G
23,F
14,I
2,H
13,C
50,A
53,B
39,D
96,G
46,F
116,I
64,H
32,A
36,B
110,D
43,G
27,F
70,I
58,H
18,C
108,A
101,B
78,D
102,G
15,E
82,F
26,I
38,H
85,A
33,B
114,D
1,G
59,F
55,I
16,H
0,C
57,A
79,B
4,D
42,G
117,E
51,F
9,I
100,H
49,C
30,A
89,B
7,D
37,G
112,E
76,F
12,I
69,H
23,C
115,A
13,B
75,D
63,G
46,E
87,F
45,I
52,H
93,A
72,B
60,D
73,G
82,E
118,F
90,I
19,H
24,C
94,A
18,B
96,D
109,G
54,F
27,I
116,H
59,C
17,A
50,B
15,D
3,G
4,E
95,F
62,I
88,H
36,C
22,A
67,B
8,D
106,G
51,E
26,F
29,I
5,H
48,C
53,A
108,B
46,D
39,G
79,E
9,F
91,I
41,H
101,A
49,B
43,D
110,G
87,E
45,F
104,I
77,H
89,A
30,B
111,D
78,G
69,E
112,F
2,I
74,H
54,C
13,A
103,B
82,D
114,G
118,E
90,F
38,I
113,H
95,C
7,A
115,B
63,D
99,G
67,E
4,F
16,I
1,H
72,C
18,A
23,B
32,D
98,G
62,F
40,I
37,H
26,C
60,A
94,B
51,D
34,G
29,F
52,I
73,H
50,C
66,A
59,B
44,D
75,G
8,E
48,F
88,I
119,H
9,C
96,A
22,B
80,D
15,G
103,E
65,I
81,H
108,C
49,A
69,B
101,D
86,G
115,E
5,I
25,H
45,C
43,A
54,B
87,D
28,G
41,I
61,H
30,C
23,A
7,B
18,D
21,G
94,E
50,F
77,I
11,H
90,C
102,A
95,B
99,D
111,G
119,E
16,F
74,I
47,H
62,C
59,A
60,B
118,D
32,G
22,E
113,I
109,H
68,C
63,A
26,B
85,D
51,G
52,F
1,I
117,H
84,C
66,B
86,D
101,G
44,E
88,F
37,I
3,H
29,C
54,A
96,B
20,G
25,E
8,F
48,I
79,H
90,B
57,G
7,E
65,F
50,I
67,H
95,A
43,B
28,D
87,G
61,E
5,F
73,I
103,H
99,A
119,B
64,G
11,E
41,F
76,I
39,H
26,A
31,B
54,D
56,G
80,E
77,F
81,I
110,H
16,C
86,A
62,B
13,D
93,G
85,E
113,F
0,I
115,H
60,C
106,A
68,B
92,G
47,E
84,F
109,I
98,H
66,C
90,A
102,B
17,G
43,E
1,F
112,I
94,H
52,C
25,B
20,D
18,G
44,F
8,I
22,H
88,C
119,A
61,B
54,G
31,E
37,F
24,I
70,H
65,C
34,A
86,B
49,D
53,G
28,E
73,F
4,I
75,H
5,C
62,A
11,B
64,D
14,G
13,E
81,F
117,I
55,H
41,C
58,A
29,B
90,D
12,G
80,F
36,I
21,H
96,C
47,B
56,D
89,G
85,F
3,I
27,H
102,C
106,B
92,D
100,G
109,F
84,I
91,H
77,C
68,A
9,B
23,G
39,I
40,H
25,C
65,B
14,D
79,G
49,E
44,I
76,H
61,C
20,A
45,B
90,G
117,F
110,I
0,H
113,C
34,B
59,G
28,F
72,I
111,H
63,C
19,G
64,E
3,F
98,I
112,H
1,C
11,A
58,B
12,D
115,G
6,F
108,I
8,H
86,C
29,A
95,G
42,F
80,I
32,H
37,C
56,A
100,D
116,G
13,F
101,I
57,H
99,C
47,A
68,D
70,G
9,E
78,F
75,I
24,H
107,C
92,A
20,B
79,D
26,G
45,E
114,F
30,I
93,H
35,C
65,A
19,D
55,G
58,E
63,F
21,I
17,H
106,C
14,A
29,D
27,G
6,E
15,F
18,I
4,H
73,C
115,D
91,G
42,E
10,F
54,I
36,H
81,C
48,G
86,F
111,I
44,H
104,C
12,A
56,B
40,G
78,E
39,F
32,I
72,H
85,C
79,A
55,D
76,G
114,E
99,F
63,I
108,H
71,C
19,A
92,B
27,D
0,G
100,E
98,F
57,I
80,H
34,C
14,B
6,D
68,G
15,E
101,F
93,I
7,H
109,C
115,A
65,D
112,G
51,F
86,I
43,H
2,C
16,A
79,B
42,D
8,G
107,F
60,I
83,H
117,C
19,B
91,D
24,G
10,E
46,F
17,I
30,H
3,C
55,A
104,B
78,D
29,G
35,F
99,I
105,H
20,C
52,A
115,B
114,D
4,G
75,F
66,I
97,H
13,C
88,A
85,B
48,D
36,G
51,E
49,F
90,I
33,H
39,C
5,A
67,B
15,D
6,G
79,E
21,F
107,I
53,H
56,C
27,A
103,B
44,G
46,E
87,F
28,I
89,H
92,C
94,A
2,B
16,D
65,G
83,E
82,F
96,I
63,H
14,C
41,A
55,B
72,G
115,E
106,F
35,I
60,H
98,C
77,A
13,B
10,D
42,G
105,E
18,F
102,I
31,H
38,C
91,A
81,B
24,D
78,G
67,E
54,F
99,H
101,C
22,A
94,B
51,D
50,G
97,E
71,F
53,I
23,H
75,C
104,A
83,B
52,D
108,G
87,E
34,F
9,H
49,C
113,A
98,B
46,D
80,G
103,E
111,F
106,I
66,H
19,C
85,A
91,B
116,D
84,G
82,E
57,F
89,I
28,H
55,C
48,A
22,B
88,D
114,G
33,E
20,F
119,H
21,C
2,A
38,B
50,D
15,G
81,E
93,F
71,I
45,H
18,C
1,A
105,B
87,D
7,G
94,E
17,F
34,I
96,H
74,C
13,A
97,B
5,D
62,G
90,F
23,I
58,H
110,C
83,A
101,B
82,D
16,G
56,F
79,H
91,C
70,A
117,B
41,D
30,G
22,E
118,F
9,I
102,H
54,C
37,A
49,B
77,D
51,G
119,E
64,F
115,H
111,C
24,A
33,B
104,D
63,G
116,E
53,F
45,I
69,H
57,C
98,A
21,B
113,D
52,G
89,F
20,I
67,H
12,C
73,A
70,B
40,D
60,G
100,F
25,H
93,C
38,A
18,B
84,D
99,G
118,E
92,F
29,I
103,H
97,C
50,A
119,B
7,D
88,G
117,E
23,F
59,H
27,C
101,A
74,B
76,D
66,G
14,F
56,I
81,H
17,C
49,A
110,B
2,D
87,G
69,E
9,F
94,H
90,C
109,A
24,B
112,D
5,G
45,F
19,I
95,H
53,C
0,A
54,B
118,D
41,G
25,E
116,F
65,I
106,H
89,C
21,A
57,B
1,D
77,G
12,F
55,I
26,H
70,C
3,A
50,B
8,D
43,G
40,E
29,F
59,I
22,H
23,C
39,A
93,B
37,D
104,G
27,F
92,I
68,H
32,C
84,A
17,B
4,D
113,G
81,I
61,H
9,C
18,A
69,B
44,D
28,G
76,E
91,I
62,H
45,C
119,A
90,B
63,D
2,G
65,F
14,I
16,H
74,A
0,B
73,D
86,G
112,E
70,F
95,I
52,H
24,C
110,A
25,B
38,D
79,G
8,E
59,F
116,I
88,H
50,C
75,A
53,B
101,D
1,G
12,I
5,H
29,C
54,A
89,B
109,D
37,G
61,E
40,F
26,I
41,H
36,A
23,B
3,D
96,G
81,F
27,I
77,H
57,A
32,B
60,D
98,G
4,E
6,F
68,I
104,H
48,C
7,A
39,D
73,G
44,E
42,F
70,I
113,H
65,C
93,A
18,D
102,G
50,F
62,I
34,H
59,C
72,A
29,B
99,D
115,G
76,F
64,I
11,H
0,C
17,A
61,B
74,D
38,G
95,F
16,I
2,H
25,C
90,A
110,D
101,G
6,E
78,F
52,I
19,H
81,C
53,A
36,B
85,D
109,G
112,F
88,I
55,H
108,A
65,B
43,D
3,G
42,E
26,F
5,I
1,H
63,A
31,B
28,D
106,G
8,F
41,I
37,H
89,A
7,B
80,D
34,G
114,F
77,I
91,H
95,C
23,A
9,B
6,D
39,G
78,E
15,F
104,I
116,H
61,C
32,A
59,B
13,D
20,G
11,E
62,F
113,I
27,H
60,A
45,B
42,D
21,G
85,E
4,F
50,I
98,H
26,C
29,A
72,B
86,D
18,G
31,E
16,F
8,I
73,H
65,A
95,B
75,D
19,G
51,F
2,I
70,H
107,C
30,A
108,B
78,D
74,G
114,E
52,F
100,I
38,H
36,C
111,A
79,D
56,G
7,E
88,F
1,I
109,H
35,C
59,A
26,B
54,D
55,G
28,E
5,F
37,I
117,H
62,C
66,A
90,D
110,G
15,E
48,F
98,I
3,H
99,A
67,B
32,D
91,G
9,E
107,F
40,I
31,H
58,A
60,B
29,D
6,G
45,E
41,F
73,I
47,H
95,A
103,B
65,D
116,G
51,E
35,F
38,I
7,H
72,C
94,A
11,B
114,D
42,G
80,E
77,F
109,I
39,H
84,C
43,A
30,B
96,D
92,G
13,E
44,F
24,I
21,H
16,C
26,A
66,B
15,D
57,G
67,E
87,F
76,I
64,H
71,C
102,A
58,B
115,D
75,G
47,E
113,F
117,I
8,H
52,C
86,A
94,B
51,D
78,G
103,E
85,F
48,I
9,H
108,C
22,A
81,B
20,D
54,G
1,F
107,I
100,H
88,C
106,A
62,B
111,D
90,G
37,F
35,I
45,H
60,C
79,A
43,B
19,D
32,G
87,E
98,F
3,I
83,H
63,C
34,A
102,B
49,D
93,G
58,E
84,F
101,I
97,H
5,C
11,A
86,B
56,D
27,G
94,E
28,F
112,I
105,H
30,C
96,A
22,B
55,D
14,G
73,F
39,I
40,H
41,C
115,A
47,B
91,D
12,G
81,E
71,F
0,I
67,H
77,C
106,B
87,D
29,G
43,E
80,F
21,I
24,H
113,C
62,A
79,B
92,D
17,G
83,E
63,F
9,I
74,H
66,C
20,A
34,B
27,D
53,G
49,E
10,F
44,I
103,H
85,C
19,A
14,D
89,G
97,E
46,F
45,I
58,H
1,C
23,G
22,E
109,F
84,I
110,H
68,C
47,A
96,B
65,G
105,E
82,F
71,I
94,H
102,C
56,A
83,B
114,G
79,E
117,F
4,I
76,H
37,C
55,A
115,B
12,D
15,G
3,F
80,I
81,H
99,C
91,A
20,B
59,G
13,F
18,I
57,H
104,C
97,B
116,D
51,G
101,F
63,I
112,H
86,C
92,A
19,B
111,G
10,E
118,F
74,I
43,H
98,C
27,A
105,B
70,G
46,E
39,F
36,I
119,H
73,C
83,A
85,B
64,G
82,E
49,F
54,I
22,H
109,C
14,A
56,B
8,G
115,E
21,F
110,I
0,H
106,C
55,B
100,G
9,F
81,I
33,H
117,C
68,B
40,G
45,F
90,I
44,H
34,C
12,A
91,B
24,G
118,E
99,F
57,I
25,H
96,C
92,B
76,G
119,E
18,F
72,I
75,H
3,C
104,B
10,D
112,G
116,E
6,F
28,I
4,H
13,C
85,A
14,B
46,D
87,G
86,F
80,H
20,C
16,A
98,B
82,D
50,G
54,F
108,I
63,H
101,C
118,D
7,G
33,E
81,F
99,I
79,H
39,C
52,A
119,B
64,D
95,G
25,E
106,F
29,I
61,H
49,C
88,A
31,B
100,D
48,G
6,E
42,F
60,I
32,H
97,C
68,A
13,B
24,D
0,G
90,F
30,I
36,H
21,C
50,D
44,G
78,F
66,I
72,H
19,C
5,A
101,B
7,D
4,G
34,F
86,I
93,H
9,C
104,A
33,B
16,D
80,G
31,E
116,F
75,I
28,H
45,C
41,A
49,B
6,D
26,G
42,E
57,F
106,I
115,H
18,C
98,A
25,B
52,D
43,G
61,E
20,F
102,I
17,H
56,C
119,A
21,B
88,D
62,G
64,E
29,F
65,I
108,H
54,C
77,A
117,B
8,D
63,G
78,E
34,I
99,H
55,C
13,A
48,D
84,G
100,E
75,F
32,I
60,H
81,C
24,A
18,B
68,D
36,G
31,H
91,C
113,A
5,D
72,G
93,I
53,H
90,C
101,A
61,B
43,D
16,G
116,I
30,H
92,C
50,A
54,B
42,D
6,G
8,E
65,F
17,I
66,H
57,C
49,A
67,B
78,D
52,G
117,E
56,F
20,I
106,H
29,C
1,A
40,D
28,G
64,F
69,H
2,C
37,A
90,B
104,D
79,G
89,H
14,C
70,A
24,B
76,D
108,G
114,F
53,I
11,H
25,C
73,A
50,B
112,D
88,G
100,F
47,H
75,C
58,A
57,B
41,D
99,G
67,E
15,F
102,H
61,C
109,A
29,B
77,D
68,G
93,F
23,H
27,C
94,A
9,B
63,D
60,G
69,E
8,F
34,H
38,C
21,A
70,B
113,D
115,G
114,E
51,F
96,I
59,H
74,C
3,A
2,B
101,D
5,G
11,E
17,F
89,I
117,H
65,C
7,A
58,B
85,D
42,G
40,E
92,F
56,I
111,H
12,C
18,A
45,B
1,D
78,G
15,E
14,F
19,I
95,H
107,C
48,A
94,B
44,D
104,G
76,E
87,F
8,I
26,H
24,C
54,A
69,B
84,D
30,G
47,E
27,F
55,I
62,H
35,C
90,A
38,B
37,D
41,G
112,E
53,F
23,I
16,H
110,C
57,A
81,B
28,D
77,G
9,E
59,I
116,H
93,C
22,A
74,B
73,D
66,G
51,E
89,F
91,I
52,H
50,C
29,A
11,B
79,D
113,G
58,E
117,I
88,H
17,C
43,A
7,B
99,D
101,G
45,E
12,F
92,I
96,H
70,C
0,A
65,B
4,D
106,G
85,E
40,F
14,I
68,H
2,A
47,B
114,D
1,G
87,E
107,F
111,I
5,H
53,C
39,A
110,B
15,D
102,G
94,E
35,F
27,I
67,H
63,A
22,B
109,D
37,G
81,E
76,F
95,I
104,H
89,C
75,A
93,B
80,D
34,G
44,E
50,F
26,I
83,H
38,A
103,B
3,D
116,G
7,E
23,F
64,I
9,H
84,A
43,B
18,D
73,G
28,E
112,F
62,I
19,H
32,C
74,A
17,B
54,D
114,G
59,F
12,I
58,H
36,A
0,B
90,D
98,G
22,E
117,F
107,I
41,H
11,A
53,B
51,D
15,G
